0,111,672 GM SHANAI,,4
0,112,673 GM TINKLE BELL,,4
0,113,674 GM AGOGO,,4
0,114,675 GM STEEL DRUMS,,4
0,115,676 GM WOOD BLOCK,,4
0,116,677 GM TAIKO,,4
0,117,678 GM MELODIC TOM,,4
0,118,679 GM SYNTH-DRUM,,4
0,119,680 GM REVERSE CYMBAL,,4
0,120,681 GM GT FRET NOISE,,4
0,121,682 GM BREATH NOISE,,4
0,122,683 GM SEASHORE,,4
0,123,684 GM BIRD,,4
0,124,685 GM TELEPHONE,,4
0,125,686 GM HELICOPTER,,4
0,126,687 GM APPLAUSE,,4
0,127,688 GM GUNSHOT,,4
80,0,689 EX PIANO,,4
80,1,690 EX HONKY TONK PIANO,,4
80,2,691 EX HARPSICHORD,,4
80,3,692 EX ELECTRIC PIANO,,4
80,4,693 EX CLAVI.,,4
80,5,694 EX WAH CLAVI.,DSP,4
80,6,695 EX VIBES,DSP,4
80,7,696 EX CELESTA,,5
80,8,697 EX MARIMBA,,4
80,9,698 EX XYLOPHONE,,4
80,10,699 EX ORGAN,DSP,4
80,11,700 EX JAZZ ORGAN,DSP,4
80,12,701 EX THEATRE ORGAN,,4
80,13,702 EX ACCORDION,,4
80,14,703 EX MUSETTE ACCORDION,,4
80,15,704 EX HARMONICA,,4
80,16,705 EX GUITAR,,3
80,17,706 EX CLASSICAL GUITAR,,3
80,18,707 EX ACOUSTIC GUITAR,,3
80,19,708 EX FOLK GUITAR,,3
80,20,709 EX JAZZ GUITAR,,3
80,21,710 EX ELECTRIC GUITAR,,3
80,22,711 EX LEAD GUITAR,,3
80,23,712 EX MANDOLIN,,4
80,24,713 EX BASS,,3
80,25,714 EX STRINGS,,4
80,26,715 EX SLOW STRINGS,,4
80,27,716 EX MARCATO STRINGS,,4
80,28,717 EX TREM. STRINGS,,4
80,29,718 EX PIZZ.STRINGS (PIZZ STRINGS),,4
80,30,719 EX ORCHESTRAL,,4
80,31,720 EX VIOLIN,,4
80,32,721 EX CELLO,,3
80,33,722 EX HARP,,4
80,34,723 EX BRASS,,4
80,35,724 EX BRASS ENSEMBLE,,4
80,36,725 EX BRASS SECTION,,4
80,37,726 EX TRUMPET,,4
80,38,727 EX TROMBONE,,3
80,39,728 EX HORN,,4
80,40,729 EX HORNS,,4
80,41,730 EX SOPRANO SAX,,4
80,42,731 EX ALTO SAXOPHONE (ALTO SAX),DSP,4
80,43,732 EX TENOR SAXOPHONE (TENOR SAX),DSP,3
80,44,733 EX SAXOPHONE,,4
80,45,734 EX SAX. [S.SAX],,4
80,46,735 EX SAX [T.SAX],,4
80,47,736 EX SAX ENS.,DSP,4
80,48,737 EX SAX. SECTION,DSP,4
80,49,738 EX OBOE,,4
80,50,739 EX BASSOON,,3
80,51,740 EX CLARINET,,4
80,52,741 EX PICCOLO,,5
80,53,742 EX FLUTE,,4
80,54,743 EX PAN FLUTE,,4
80,55,744 EX WHISTLE,,4
80,56,745 EX WOODWIND,,4
80,57,746 EX SYNTH,,4
80,58,747 EX LEAD,,4
80,59,748 EX SYNTH LEAD,,4
80,60,749 EX SQUARE LEAD,,4
80,61,750 EX SAW LEAD,DSP,4
80,62,751 EX HIP LEAD,,5
80,63,752 EX HOP LEAD,,5
80,64,753 EX POP LEAD,,4
80,65,754 EX FIRE WIRE,,4
80,66,755 EX WIRE LEAD,,4
80,67,756 EX PAD,,4
80,68,757 EX FANTASIA,DSP,4
80,69,758 EX XENON PAD,DSP,4
80,70,759 EX CHOIR,,4
80,71,760 EX SITAR,,3
80,72,761 EX BANJO,,3
80,73,762 EX FIDDLE,,4
80,74,763 EX STEEL DRUMS,,4
120,75,764 EX STANDARD KIT,,4
120,0,765 STANDARD SET 1,,4
120,1,766 STANDARD SET 2,,4
120,2,767 STANDARD SET 3,,4
120,3,768 STANDARD SET 4,,4
120,4,769 STANDARD SET 5,,4
120,26,770 DANCE SET 1,,4
120,27,771 DANCE SET 2,,4
120,28,772 DANCE SET 3,,4
120,29,773 DANCE SET 4,,4
120,34,774 DANCE SET 5,,4
120,35,775 DANCE SET 6,,4
120,31,776 TRANCE SET,,4
120,9,777 HIP-HOP SET,,4
120,8,778 ROOM SET,,4
120,16,779 POWER SET,,4
120,17,780 ROCK SET,,4
120,24,781 ELECTRONIC SET,,4
120,25,782 DRUM MACHINE SET 1,,4
120,30,783 DRUM MACHINE SET 2,,4
120,33,784 DRUM MACHINE SET 3,,4
120,32,785 JAZZ SET,,4
120,40,786 BRUSH SET,,4
120,48,787 ORCHESTRA SET,,4
120,49,788 LATIN SET 1,,4
120,50,789 LATIN SET 2,,4
120,53,790 INDONESIAN SET,,4
120,54,791 INDIAN SET,,4
120,52,792 ARABIC SET,,4
120,51,793 CHINESE SET,,4
120,60,794 SFX SET 1,,4
120,61,795 SFX SET 2,,4
120,64,796 SNARE SET 1,,4
120,65,797 SNARE SET 2,,4
120,66,798 KICK SET,,4
120,67,799 CYMBAL SET,,4
120,68,800 TOM SET,,4
41,104,--- SITAR 2 INDIAN,DSP,4
36,20,--- HARMONIUM 3,,4
44,104,--- VEENA 3,,4
45,104,--- VEENA PAD,DSP,4
48,29,--- BULBUL TARANG 1,,4
49,29,--- BULBUL TARANG 2,DSP,4
35,15,--- SANTUR 2 INDIAN,,4
45,105,--- SAROD 2 INDIAN,,4
34,110,--- SARANGI 2 INDIAN,DSP,4
35,110,--- SARANGI PAD,DSP,4
36,110,--- ESRAJ 1,DSP,4
37,110,--- ESRAJ 2,DSP,4
36,15,--- SWARMANDAL 1,DSP,4
37,15,--- SWARMANDAL 2,DSP,4
33,111,--- SHANAI 2,,4
34,72,--- BANSURI 1,,4
35,111,--- PUNGI 2,DSP,4
34,20,--- SHRUTI BOX 1,DSP,3
35,20,--- SHRUTI BOX 2,DSP,3
32,112,--- JAL TARANG 1,,5
33,112,--- JAL TARANG 2,DSP,5
32,116,--- TABLA TARANG,,4
120,57,--- INDIAN SET 1,,4
120,58,--- INDIAN SET 2,,4
120,59,--- INDIAN SET 3,,4
